RTA Fund Code,Fund Scheme code,Scheme Option Name,Direct or Regular,Option,SMF Fund code,SMF PRODUCT CLASS',SMF SUB PRODUCT CLASS,FUND NAME,SHORT FUND NAME,REMARKS,NFO open date,NFO close date,maturity date,Allotment date,ISIN,SEBI product class
C4,C4ID,SUNDARAM INTERVAL FUND QLY-PLAN-C-INST DIVIDEND,REGULAR,D,INTQPC,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-C,INT FND PLAN C,,2007/11/13,1900/01/02,1900/01/02,2007/11/13,INF903J01CD7,Fixed Term Plan
C4,C4IG,SUNDARAM INTERVAL FUND QLY-PLAN-C-INST GROWTH,REGULAR,G,INTQPC,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-C,INT FND PLAN C,,2007/11/13,1900/01/02,1900/01/02,2007/11/13,INF903J01CC9,Fixed Term Plan
C4,C4D1,SUNDARAM FIIF QUARTERLY SERIES PLAN C REG DIRECT PLAN DIV,DIRECT,D,INTQPC,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-C,INTERVAL FUND Q,,2012/12/31,1900/01/02,1900/01/02,2013/02/05,INF903J01PW9,Fixed Term Plan
C4,C4DG,SUNDARAM FIIF QUARTERLY SERIES PLAN C REGULAR DIRECT PLAN GR,DIRECT,G,INTQPC,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-C,INTERVAL FUND Q,,2012/12/31,1900/01/02,1900/01/02,2013/02/06,INF903J01PX7,Fixed Term Plan
C5,C5DP,SUNDARAM INTERVAL FUND QLY-PLAN-D-RETAIL DIVIDEND,REGULAR,D,INTQPD,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-D,INTERVAL FUND D,,2008/07/16,1900/01/02,1900/01/02,2008/07/16,INF903J01BN8,Fixed Term Plan
C5,C5GP,SUNDARAM INTERVAL FUND QLY-PLAN-D-RETAIL GROWTH,REGULAR,G,INTQPD,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-D,INTERVAL FUND D,,2008/07/16,1900/01/02,1900/01/02,2008/07/16,INF903J01BM0,Fixed Term Plan
C5,C5ID,SUNDARAM INTERVAL FUND QLY-PLAN-D-INST DIVIDEND,REGULAR,D,INTQPD,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-D,INTERVAL FUND D,,2008/07/16,1900/01/02,1900/01/02,2008/07/16,INF903J01BP3,Fixed Term Plan
C5,C5IG,SUNDARAM INTERVAL FUND QLY-PLAN-D-INST GROWTH,REGULAR,G,INTQPD,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-D,INTERVAL FUND D,,2008/07/16,1900/01/02,1900/01/02,2008/07/16,INF903J01BO6,Fixed Term Plan
C5,C5D1,SUNDARAM FIIF QUARTERLY SERIES PLAN D REG DIRECT PLAN DIV,DIRECT,D,INTQPD,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-D,INTERVAL FUND Q,,2012/12/31,1900/01/02,1900/01/02,2013/09/30,INF903J01PF4,Fixed Term Plan
C5,C5DG,SUNDARAM FIIF QUARTERLY SERIES PLAN D REGULAR DIRECT PLAN GR,DIRECT,G,INTQPD,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-D,INTERVAL FUND Q,,2012/12/31,1900/01/02,1900/01/02,2013/01/07,INF903J01PG2,Fixed Term Plan
C6,C6DP,SUNDARAM INTERVAL FUND QLY-PLAN-E-RETAIL DIVIDEND,REGULAR,D,INTQPE,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-E,INTERVAL PLAN E,,2008/08/27,1900/01/02,1900/01/02,2008/08/27,INF903J01CF2,Fixed Term Plan
C6,C6GP,SUNDARAM INTERVAL FUND QLY-PLAN-E-RETAIL GROWTH,REGULAR,G,INTQPE,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-E,INTERVAL PLAN E,,2008/08/27,1900/01/02,1900/01/02,2008/08/27,INF903J01CE5,Fixed Term Plan
C6,C6ID,SUNDARAM INTERVAL FUND QLY-PLAN-E-INST DIVIDEND,REGULAR,D,INTQPE,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-E,INTERVAL PLAN E,,2008/08/27,1900/01/02,1900/01/02,2008/08/27,INF903J01CH8,Fixed Term Plan
C6,C6IG,SUNDARAM INTERVAL FUND QLY-PLAN-E-INST GROWTH,REGULAR,G,INTQPE,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-E,INTERVAL PLAN E,,2008/08/27,1900/01/02,1900/01/02,2008/08/27,INF903J01CG0,Fixed Term Plan
C6,C6D1,SUNDARAM FIIF QUARTERLY SERIES PLAN E REG DIRECT PLAN DIV,DIRECT,D,INTQPE,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-E,INTERVAL FUND Q,,2012/12/31,1900/01/02,1900/01/02,2013/08/21,INF903J01PY5,Fixed Term Plan
C6,C6DG,SUNDARAM FIIF QUARTERLY SERIES PLAN E REGULAR DIRECT PLAN GR,DIRECT,G,INTQPE,DEBT,DEBT_CE,SUNDARAM INTERVAL FUND QLY-PLAN-E,INTERVAL FUND Q,,2012/12/31,1900/01/02,1900/01/02,2013/02/20,INF903J01PZ2,Fixed Term Plan
7A,7ADP,SUNDARAM FIXED TERM PLAN IO REGULAR DIVIDEND,REGULAR,R,IO,DEBT,DEBT_CE,SUNDARAM FTP IO 1206 Days,FTP IO 1206 Days,,2018/12/14,2018/12/18,2022/04/18,2018/12/27,INF903JA1GO1,Fixed Term Plan
7A,7AGP,SUNDARAM FIXED TERM PLAN IO REGULAR GROWTH,REGULAR,G,IO,DEBT,DEBT_CE,SUNDARAM FTP IO 1206 Days,FTP IO 1206 Days,,2018/12/14,2018/12/18,2022/04/18,2018/12/27,INF903JA1GN3,Fixed Term Plan
7A,7ADG,SUNDARAM FIXED TERM PLAN IO DIRECT GROWTH,DIRECT,G,IO,DEBT,DEBT_CE,SUNDARAM FTP IO 1206 Days,FTP IO 1206 Days,,2018/12/14,2018/12/18,2022/04/18,2018/12/27,INF903JA1GP8,Fixed Term Plan
7A,7AD1,SUNDARAM FIXED TERM PLAN IO DIRECT DIVIDEND,DIRECT,R,IO,DEBT,DEBT_CE,SUNDARAM FTP IO 1206 Days,FTP IO 1206 Days,,2018/12/14,2018/12/18,2022/04/18,2018/12/27,INF903JA1GQ6,Fixed Term Plan
7B,7BDP,SUNDARAM FIXED TERM PLAN IP REGULAR DIVIDEND,REGULAR,R,IP,DEBT,DEBT_CE,SUNDARAM FTP IP 180 Days,FTP IP 180 Days,,2019/01/15,2019/01/22,2019/07/23,2019/01/24,INF903JA1GS2,Fixed Term Plan
7B,7BGP,SUNDARAM FIXED TERM PLAN IP REGULAR GROWTH,REGULAR,G,IP,DEBT,DEBT_CE,SUNDARAM FTP IP 180 Days,FTP IP 180 Days,,2019/01/15,2019/01/22,2019/07/23,2019/01/24,INF903JA1GR4,Fixed Term Plan
7B,7BDG,SUNDARAM FIXED TERM PLAN IP DIRECT GROWTH,DIRECT,G,IP,DEBT,DEBT_CE,SUNDARAM FTP IP 180 Days,FTP IP 180 Days,,2019/01/15,2019/01/22,2019/07/23,2019/01/24,INF903JA1GT0,Fixed Term Plan
7B,7BD1,SUNDARAM FIXED TERM PLAN IP DIRECT DIVIDEND,DIRECT,R,IP,DEBT,DEBT_CE,SUNDARAM FTP IP 180 Days,FTP IP 180 Days,,2019/01/15,2019/01/22,2019/07/23,2019/01/24,INF903JA1GU8,Fixed Term Plan
7C,7CDP,SUNDARAM FIXED TERM PLAN IQ REGULAR DIVIDEND,REGULAR,R,IQ,DEBT,DEBT_CE,SUNDARAM FTP IQ 1176 Days,FTP IQ 1176 Days,,2019/01/15,2019/01/28,2022/04/19,2019/01/29,INF903JA1GW4,Fixed Term Plan
7C,7CGP,SUNDARAM FIXED TERM PLAN IQ REGULAR GROWTH,REGULAR,G,IQ,DEBT,DEBT_CE,SUNDARAM FTP IQ 1176 Days,FTP IQ 1176 Days,,2019/01/15,2019/01/28,2022/04/19,2019/01/29,INF903JA1GV6,Fixed Term Plan
7C,7CDG,SUNDARAM FIXED TERM PLAN IQ DIRECT GROWTH,DIRECT,G,IQ,DEBT,DEBT_CE,SUNDARAM FTP IQ 1176 Days,FTP IQ 1176 Days,,2019/01/15,2019/01/28,2022/04/19,2019/01/29,INF903JA1GX2,Fixed Term Plan
7C,7CD1,SUNDARAM FIXED TERM PLAN IQ DIRECT DIVIDEND,DIRECT,R,IQ,DEBT,DEBT_CE,SUNDARAM FTP IQ 1176 Days,FTP IQ 1176 Days,,2019/01/15,2019/01/28,2022/04/19,2019/01/29,INF903JA1GY0,Fixed Term Plan
7D,7DDP,SUNDARAM FIXED TERM PLAN IS REGULAR DIVIDEND,REGULAR,R,IS,DEBT,DEBT_CE,SUNDARAM FTP IS 1120 Days,FTP IS 1120 Days,,2019/03/15,2019/03/19,2022/04/12,2019/03/19,INF903JA1HO9,Fixed Term Plan
7D,7DGP,SUNDARAM FIXED TERM PLAN IS REGULAR GROWTH,REGULAR,G,IS,DEBT,DEBT_CE,SUNDARAM FTP IS 1120 Days,FTP IS 1120 Days,,2019/03/15,2019/03/19,2022/04/12,2019/03/19,INF903JA1HN1,Fixed Term Plan
7D,7DDG,SUNDARAM FIXED TERM PLAN IS DIRECT GROWTH,DIRECT,G,IS,DEBT,DEBT_CE,SUNDARAM FTP IS 1120 Days,FTP IS 1120 Days,,2019/03/15,2019/03/19,2022/04/12,2019/03/19,INF903JA1HP6,Fixed Term Plan
7D,7DD1,SUNDARAM FIXED TERM PLAN IS DIRECT DIVIDEND,DIRECT,R,IS,DEBT,DEBT_CE,SUNDARAM FTP IS 1120 Days,FTP IS 1120 Days,,2019/03/15,2019/03/19,2022/04/12,2019/03/19,INF903JA1HQ4,Fixed Term Plan
LIQUID,LIQUID,SUNDARAM LIQUID FUND PORTFOLIO,,,LIQUID,SPM,SPM-LIQUID,SUNDARAM LIQUID FUND PORTFOLIO,LIQUID FUND,,,,2100?1?1?,,,SPM
9L,9LGP,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR3-10 YRS REG GR,REGULAR,G,LM3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM MICRO-CAP TAX ADV. FUND SR-3 10,TAX ADV. SR-3 YEAR10,,2016/08/08,2016/11/11,2026/11/18,2016/11/18,INF903JA1427,ELSS(C)
9L,9LDP,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR3-10 YRS REG DIV,REGULAR,D,LM3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM MICRO-CAP TAX ADV. FUND SR-3 10,TAX ADV. SR-3 YEAR10,,2016/08/08,2016/11/11,2026/11/18,2016/11/18,INF903JA1435,ELSS(C)
9L,9LDG,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR3-10 YRS DIR GR,DIRECT,G,LM3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM MICRO-CAP TAX ADV. FUND SR-3 10,TAX ADV. SR-3 YEAR10,,2016/08/08,2016/11/11,2026/11/18,2016/11/18,INF903JA1443,ELSS(C)
9L,9LD1,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR3-10 YRS DIR DIV,DIRECT,R,LM3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM MICRO-CAP TAX ADV. FUND SR-3 10,TAX ADV. SR-3 YEAR10,,2016/08/08,2016/11/11,2026/11/18,2016/11/18,INF903JA1450,ELSS(C)
9M,9MGP,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR4-10 YRS REG GR,REGULAR,G,LM4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,2016/09/27,2017/03/20,2027/03/24,2017/03/24,INF903JA1500,ELSS(C)
9M,9MDP,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR4-10 YRS REG DIV,REGULAR,R,LM4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,2016/09/27,2017/03/20,2027/03/24,2017/03/24,INF903JA1518,ELSS(C)
9M,9MDG,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR4-10 YRS DIR GR,DIRECT,G,LM4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,2016/09/27,2017/03/20,2027/03/24,2017/03/24,INF903JA1526,ELSS(C)
9M,9MD1,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR4-10 YRS DIR DIV,DIRECT,D,LM4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,2016/09/27,2017/03/20,2027/03/24,2017/03/24,INF903JA1534,ELSS(C)
9N,9NGP,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR5-10 YRS REG GR,REGULAR,G,LM5,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-5 10 YEARS,TAX ADV. SR-5 YEAR10,,2017/03/29,2017/06/29,2027/07/05,2017/07/05,INF903JA1930,ELSS(C)
9N,9NDP,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR5-10 YRS REG DIV,REGULAR,R,LM5,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-5 10 YEARS,TAX ADV. SR-5 YEAR10,,2017/03/29,2017/06/29,2027/07/05,2017/07/05,INF903JA1948,ELSS(C)
9N,9NDG,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR5-10 YRS DIR GR,DIRECT,G,LM5,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-5 10 YEARS,TAX ADV. SR-5 YEAR10,,2017/03/29,2017/06/29,2027/07/05,2017/07/05,INF903JA1955,ELSS(C)
9N,9ND1,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR5-10 YRS DIR DIV,DIRECT,R,LM5,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-5 10 YEARS,TAX ADV. SR-5 YEAR10,,2017/03/29,2017/06/29,2027/07/05,2017/07/05,INF903JA1963,ELSS(C)
9O,9OGP,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR6-10 YRS REG GR,REGULAR,G,LM6,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-6 10 YEARS,TAX ADV. SR-6 YEAR10,,2017/06/23,2017/09/22,2027/09/28,2017/09/28,INF903JA1AX5,ELSS(C)
9O,9ODP,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR6-10 YRS REG DIV,REGULAR,R,LM6,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-6 10 YEARS,TAX ADV. SR-6 YEAR10,,2017/06/23,2017/09/22,2027/09/28,2017/09/28,INF903JA1AY3,ELSS(C)
9O,9ODG,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR6-10 YRS DIR GR,DIRECT,G,LM6,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-6 10 YEARS,TAX ADV. SR-6 YEAR10,,2017/06/23,2017/09/22,2027/09/28,2017/09/28,INF903JA1AZ0,ELSS(C)
9O,9OD1,SUNDARAM LONG TERM MICRO CAP TAX ADV FUND SR6-10 YRS DIR DIV,DIRECT,R,LM6,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-6 10 YEARS,TAX ADV. SR-6 YEAR10,,2017/06/23,2017/09/22,2027/09/28,2017/09/28,INF903JA1BA1,ELSS(C)
9T,9TGP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SR 1-10 YRS REG GROWTH,REGULAR,G,LT1,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-1 10 YEARS,TAX ADV. SR-1 YEAR10,,2014/12/18,2015/03/20,2025/03/26,2015/03/26,INF903J012A3,ELSS(C)
9T,9TDP,SUNDARAM LONT TERM TAX ADVANTAGE FUND SR 1-10 YRS REG DIV,REGULAR,D,LT1,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-1 10 YEARS,TAX ADV. SR-1 YEAR10,,2014/12/18,2015/03/20,2025/03/26,2015/03/26,INF903J013A1,ELSS(C)
9T,9TDG,SUNDARAM LONG TERM TAX ADVANTAGE FUND SR 1-10 YRS DIRECT GR,DIRECT,G,LT1,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-1 10 YEARS,TAX ADV. SR-1 YEAR10,,2014/12/18,2015/03/20,2025/03/26,2015/03/26,INF903J014A9,ELSS(C)
9T,9TD1,SUNDARAM LONG TERM TAX ADVANTAGE FUND SR 1-10 YRS DIRECT DIV,DIRECT,R,LT1,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-1 10 YEARS,TAX ADV. SR-1 YEAR10,,2014/12/18,2015/03/20,2025/03/26,2015/03/26,INF903J015A6,ELSS(C)
9U,9UGP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SR 2-10 YRS REG GROWTH,REGULAR,G,LT2,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-2 10 YEARS,TAX ADV. SR-2 YEAR10,,2015/11/03,2016/03/15,2026/03/23,2016/03/21,INF903J019V4,ELSS(C)
9U,9UDP,SUNDARAM LONG TERM TAX ADVANTAGE FUND SR 2-10 YRS REG DIV,REGULAR,R,LT2,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-2 10 YEARS,TAX ADV. SR-2 YEAR10,,2015/11/03,2016/03/15,2026/03/23,2016/03/21,INF903J010W1,ELSS(C)
9U,9UDG,SUNDARAM LONG TERM TAX ADVANTAGE FUND SR 2-10 YRS DIRECT GR,DIRECT,G,LT2,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-2 10 YEARS,TAX ADV. SR-2 YEAR10,,2015/11/03,2016/03/15,2026/03/23,2016/03/21,INF903J011W9,ELSS(C)
9U,9UD1,SUNDARAM LONG TERM TAX ADVANTAGE FUND SR 2-10 YRS DIRECT DIV,DIRECT,R,LT2,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-2 10 YEARS,TAX ADV. SR-2 YEAR10,,2015/11/03,2016/03/15,2026/03/23,2016/03/21,INF903J012W7,ELSS(C)
9P,9PGP,SUNDARAM LONG TERM TAX ADV FUND SR3-10 YRS REG GROWTH,REGULAR,G,LT3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-3 10 YEARS,TAX ADV. SR-3 YEAR10,,2017/12/27,2018/03/27,2028/03/28,2018/03/28,INF903JA1BR5,ELSS(C)
9P,9PDP,SUNDARAM LONG TERM TAX ADV FUND SR3-10 YRS REG DIVIDEND,REGULAR,R,LT3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-3 10 YEARS,TAX ADV. SR-3 YEAR10,,2017/12/27,2018/03/27,2028/03/28,2018/03/28,INF903JA1BS3,ELSS(C)
9P,9PDG,SUNDARAM LONG TERM TAX ADV FUND SR3-10 YRS DIR GROWTH,DIRECT,G,LT3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-3 10 YEARS,TAX ADV. SR-3 YEAR10,,2017/12/27,2018/03/27,2028/03/28,2018/03/28,INF903JA1BT1,ELSS(C)
9P,9PD1,SUNDARAM LONG TERM TAX ADV FUND SR3-10 YRS DIR DIVIDEND,DIRECT,R,LT3,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-3 10 YEARS,TAX ADV. SR-3 YEAR10,,2017/12/27,2018/03/27,2028/03/28,2018/03/28,INF903JA1BU9,ELSS(C)
9Q,9QGP,SUNDARAM LONG TERM TAX ADV FUND SR4-10 YRS REG GROWTH,REGULAR,G,LT4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,2018/03/27,2018/06/27,2028/06/29,2018/06/29,INF903JA1CX1,ELSS(C)
9Q,9QDP,SUNDARAM LONG TERM TAX ADV FUND SR4-10 YRS REG DIVIDEND,REGULAR,R,LT4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,2018/03/27,2018/06/27,2028/06/29,2018/06/29,INF903JA1CY9,ELSS(C)
9Q,9QDG,SUNDARAM LONG TERM TAX ADV FUND SR4-10 YRS DIR GROWTH,DIRECT,G,LT4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,2018/03/27,2018/06/27,2028/06/29,2018/06/29,INF903JA1CZ6,ELSS(C)
9Q,9QD1,SUNDARAM LONG TERM TAX ADV FUND SR4-10 YRS DIR DIVIDEND,DIRECT,R,LT4,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-4 10 YEARS,TAX ADV. SR-4 YEAR10,,2018/03/27,2018/06/27,2028/06/29,2018/06/29,INF903JA1DA7,ELSS(C)
9R,9RGP,SUNDARAM LONG TERM TAX ADV FUND SR5-10 YRS REG GROWTH,REGULAR,G,LT5,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-5 10 YEARS,TAX ADV. SR-5 YEAR10,,2018/06/25,2018/09/24,2028/09/28,2018/09/28,INF903JA1DZ4,ELSS(C)
9R,9RDP,SUNDARAM LONG TERM TAX ADV FUND SR5-10 YRS REG DIVIDEND,REGULAR,R,LT5,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-5 10 YEARS,TAX ADV. SR-5 YEAR10,,2018/06/25,2018/09/24,2028/09/28,2018/09/28,INF903JA1EA5,ELSS(C)
9R,9RDG,SUNDARAM LONG TERM TAX ADV FUND SR5-10 YRS DIR GROWTH,DIRECT,G,LT5,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-5 10 YEARS,TAX ADV. SR-5 YEAR10,,2018/06/25,2018/09/24,2028/09/28,2018/09/28,INF903JA1EB3,ELSS(C)
9R,9RD1,SUNDARAM LONG TERM TAX ADV FUND SR5-10 YRS DIR DIVIDEND,DIRECT,R,LT5,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-5 10 YEARS,TAX ADV. SR-5 YEAR10,,2018/06/25,2018/09/24,2028/09/28,2018/09/28,INF903JA1EC1,ELSS(C)
9S,9SGP,SUNDARAM LONG TERM TAX ADV FUND SR6-10 YRS REG GROWTH,REGULAR,G,LT6,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-6 10 YEARS,TAX ADV. SR-6 YEAR10,,2018/09/25,2019/03/22,2029/03/22,2019/03/22,INF903JA1FZ9,ELSS(C)
9S,9SDP,SUNDARAM LONG TERM TAX ADV FUND SR6-10 YRS REG DIVIDEND,REGULAR,R,LT6,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-6 10 YEARS,TAX ADV. SR-6 YEAR10,,2018/09/25,2019/03/22,2029/03/22,2019/03/22,INF903JA1GA0,ELSS(C)
9S,9SDG,SUNDARAM LONG TERM TAX ADV FUND SR6-10 YRS DIR GROWTH,DIRECT,G,LT6,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-6 10 YEARS,TAX ADV. SR-6 YEAR10,,2018/09/25,2019/03/22,2029/03/22,2019/03/22,INF903JA1GB8,ELSS(C)
9S,9SD1,SUNDARAM LONG TERM TAX ADV FUND SR6-10 YRS DIR DIVIDEND,DIRECT,R,LT6,EQUITY,EQUITY_CE,SUNDARAM LONG TERM TAX ADV. FUND SR-6 10 YEARS,TAX ADV. SR-6 YEAR10,,2018/09/25,2019/03/22,2029/03/22,2019/03/22,INF903JA1GC6,ELSS(C)
9V,9VGP,SUNDARAM MULTI CAP SR 1-5 YEARS REGULAR GROWTH,REGULAR,G,MC1,EQUITY,EQUITY_CE,SUNDARAM MULTI CAP SR 1 - 5 Years,Multi Cap1,,2018/06/08,2018/06/22,2023/06/28,2018/06/28,INF903JA1DR1,Equity Others (C)
9V,9VDP,SUNDARAM MULTI CAP SR 1-5 YEARS REGULAR DIVIDEND,REGULAR,R,MC1,EQUITY,EQUITY_CE,SUNDARAM MULTI CAP SR 1 - 5 Years,Multi Cap1,,2018/06/08,2018/06/22,2023/06/28,2018/06/28,INF903JA1DS9,Equity Others (C)
9V,9VDG,SUNDARAM MULTI CAP SR 1-5 YEARS DIRECT GROWTH,DIRECT,G,MC1,EQUITY,EQUITY_CE,SUNDARAM MULTI CAP SR 1 - 5 Years,Multi Cap1,,2018/06/08,2018/06/22,2023/06/28,2018/06/28,INF903JA1DT7,Equity Others (C)
9V,9VD1,SUNDARAM MULTI CAP SR 1-5 YEARS DIRECT DIVIDEND,DIRECT,R,MC1,EQUITY,EQUITY_CE,SUNDARAM MULTI CAP SR 1 - 5 Years,Multi Cap1,,2018/06/08,2018/06/22,2023/06/28,2018/06/28,INF903JA1DU5,Equity Others (C)
9W,9WGP,SUNDARAM MULTI CAP SR 2-5 YEARS REGULAR GROWTH,REGULAR,G,MC2,EQUITY,EQUITY_CE,SUNDARAM MULTI CAP SR 2 - 5 Years,Multi Cap2,,2018/07/05,2018/07/19,2023/07/25,2018/07/25,INF903JA1ED9,Equity Others (C)
9W,9WDP,SUNDARAM MULTI CAP SR 2-5 YEARS REGULAR DIVIDEND,REGULAR,R,MC2,EQUITY,EQUITY_CE,SUNDARAM MULTI CAP SR 2 - 5 Years,Multi Cap2,,2018/07/05,2018/07/19,2023/07/25,2018/07/25,INF903JA1EE7,Equity Others (C)
9W,9WDG,SUNDARAM MULTI CAP SR 2-5 YEARS DIRECT GROWTH,DIRECT,G,MC2,EQUITY,EQUITY_CE,SUNDARAM MULTI CAP SR 2 - 5 Years,Multi Cap2,,2018/07/05,2018/07/19,2023/07/25,2018/07/25,INF903JA1EF4,Equity Others (C)
9W,9WD1,SUNDARAM MULTI CAP SR 2-5 YEARS DIRECT DIVIDEND,DIRECT,R,MC2,EQUITY,EQUITY_CE,SUNDARAM MULTI CAP SR 2 - 5 Years,Multi Cap2,,2018/07/05,2018/07/19,2023/07/25,2018/07/25,INF903JA1EG2,Equity Others (C)
MICROCAP,MICROCAP,MICROCAP,,,MICROCAP,SPM,SPM,PM - MICROCAP,MICROCAP,,,,2100?1?1?,,,SPM
DH,DHGP,MONTHLY INCOME PLAN AGGRESSIVE GROWTH,REGULAR,G,MIPA,DEBT,DEBT_OE,MONTHLY INCOME PLAN AGGRESSIVE,Debt. Hybrid,,2010/01/25,1900/01/02,1900/01/02,2010/03/08,INF903J01HB0,Conservative Hybrid Fund
DH,DHHD,MONTHLY INCOME PLAN AGGRESSIVE HALF YEARLY DIVIDEND,REGULAR,R,MIPA,DEBT,DEBT_OE,MONTHLY INCOME PLAN AGGRESSIVE,Debt. Hybrid,,2012/10/31,1900/01/02,1900/01/02,2012/10/31,INF903J01HH7,Conservative Hybrid Fund
DH,DHMD,MONTHLY INCOME PLAN AGGRESSIVE MONTHLY DIVIDEND,REGULAR,R,MIPA,DEBT,DEBT_OE,MONTHLY INCOME PLAN AGGRESSIVE,Debt. Hybrid,,2012/10/30,1900/01/02,1900/01/02,2016/03/23,INF903J01HF1,Conservative Hybrid Fund
